CompositeKeyWritable{location='Kentucky', topic='Hypertension'}	22
CompositeKeyWritable{location='Kansas', topic='Hypertension'}	22
CompositeKeyWritable{location='Iowa', topic='Hypertension'}	22
CompositeKeyWritable{location='Indiana', topic='Hypertension'}	22
CompositeKeyWritable{location='Illinois', topic='Hypertension'}	22
CompositeKeyWritable{location='Idaho', topic='Hypertension'}	22
CompositeKeyWritable{location='Hawaii', topic='Hypertension'}	22
CompositeKeyWritable{location='Georgia', topic='Hypertension'}	21
CompositeKeyWritable{location='Florida', topic='Hypertension'}	22
CompositeKeyWritable{location='Washington DC', topic='Hypertension'}	22
CompositeKeyWritable{location='Delaware', topic='Hypertension'}	18
CompositeKeyWritable{location='Georgia', topic='Hypertension'}	1
CompositeKeyWritable{location='Delaware', topic='Hypertension'}	4
CompositeKeyWritable{location='Connecticut', topic='Hypertension'}	22
CompositeKeyWritable{location='Colorado', topic='Hypertension'}	21
CompositeKeyWritable{location='California', topic='Hypertension'}	9
CompositeKeyWritable{location='Colorado', topic='Hypertension'}	1
CompositeKeyWritable{location='California', topic='Hypertension'}	13
CompositeKeyWritable{location='Arkansas', topic='Hypertension'}	22
CompositeKeyWritable{location='Arizona', topic='Hypertension'}	22
CompositeKeyWritable{location='Alaska', topic='Hypertension'}	22
CompositeKeyWritable{location='Alabama', topic='Hypertension'}	22
CompositeKeyWritable{location='Wyoming', topic='Hypertension'}	21
CompositeKeyWritable{location='Wisconsin', topic='Hypertension'}	22
CompositeKeyWritable{location='West Virginia', topic='Hypertension'}	1
CompositeKeyWritable{location='Wyoming', topic='Hypertension'}	1
CompositeKeyWritable{location='West Virginia', topic='Hypertension'}	21
CompositeKeyWritable{location='Washington', topic='Hypertension'}	22
CompositeKeyWritable{location='Virginia', topic='Hypertension'}	22
CompositeKeyWritable{location='Vermont', topic='Hypertension'}	22
CompositeKeyWritable{location='Utah', topic='Hypertension'}	21
CompositeKeyWritable{location='Texas', topic='Hypertension'}	1
CompositeKeyWritable{location='Utah', topic='Hypertension'}	1
CompositeKeyWritable{location='Texas', topic='Hypertension'}	21
CompositeKeyWritable{location='Tennessee', topic='Hypertension'}	22
CompositeKeyWritable{location='South Dakota', topic='Hypertension'}	22
CompositeKeyWritable{location='South Carolina', topic='Hypertension'}	22
CompositeKeyWritable{location='Rhode Island', topic='Hypertension'}	22
CompositeKeyWritable{location='Pennsylvania', topic='Hypertension'}	22
CompositeKeyWritable{location='Oregon', topic='Hypertension'}	22
CompositeKeyWritable{location='Oklahoma', topic='Hypertension'}	22
CompositeKeyWritable{location='Ohio', topic='Hypertension'}	22
CompositeKeyWritable{location='North Dakota', topic='Hypertension'}	22
CompositeKeyWritable{location='North Carolina', topic='Hypertension'}	22
CompositeKeyWritable{location='New York', topic='Hypertension'}	22
CompositeKeyWritable{location='New Mexico', topic='Hypertension'}	22
CompositeKeyWritable{location='New Jersey', topic='Hypertension'}	21
CompositeKeyWritable{location='New Hampshire', topic='Hypertension'}	6
CompositeKeyWritable{location='New Jersey', topic='Hypertension'}	1
CompositeKeyWritable{location='New Hampshire', topic='Hypertension'}	16
CompositeKeyWritable{location='Nevada', topic='Hypertension'}	22
CompositeKeyWritable{location='Nebraska', topic='Hypertension'}	22
CompositeKeyWritable{location='Montana', topic='Hypertension'}	22
CompositeKeyWritable{location='Missouri', topic='Hypertension'}	22
CompositeKeyWritable{location='Mississippi', topic='Hypertension'}	22
CompositeKeyWritable{location='Minnesota', topic='Hypertension'}	22
CompositeKeyWritable{location='Michigan', topic='Hypertension'}	22
CompositeKeyWritable{location='Massachusetts', topic='Hypertension'}	22
CompositeKeyWritable{location='Maryland', topic='Hypertension'}	22
CompositeKeyWritable{location='Maine', topic='Hypertension'}	22
CompositeKeyWritable{location='Louisiana', topic='Hypertension'}	21
CompositeKeyWritable{location='Kentucky', topic='Hypertension'}	1
CompositeKeyWritable{location='Louisiana', topic='Hypertension'}	1
CompositeKeyWritable{location='Kentucky', topic='Hypertension'}	21
CompositeKeyWritable{location='Kansas', topic='Hypertension'}	22
CompositeKeyWritable{location='Iowa', topic='Hypertension'}	22
CompositeKeyWritable{location='Indiana', topic='Hypertension'}	21
CompositeKeyWritable{location='Illinois', topic='Hypertension'}	5
CompositeKeyWritable{location='Indiana', topic='Hypertension'}	1
CompositeKeyWritable{location='Illinois', topic='Hypertension'}	17
CompositeKeyWritable{location='Idaho', topic='Hypertension'}	22
CompositeKeyWritable{location='Hawaii', topic='Hypertension'}	22
CompositeKeyWritable{location='Georgia', topic='Hypertension'}	22
CompositeKeyWritable{location='Florida', topic='Hypertension'}	21
CompositeKeyWritable{location='Washington DC', topic='Hypertension'}	6
CompositeKeyWritable{location='Florida', topic='Hypertension'}	1
CompositeKeyWritable{location='Washington DC', topic='Hypertension'}	16
CompositeKeyWritable{location='Delaware', topic='Hypertension'}	22
CompositeKeyWritable{location='Connecticut', topic='Hypertension'}	22
CompositeKeyWritable{location='Colorado', topic='Hypertension'}	22
CompositeKeyWritable{location='California', topic='Hypertension'}	22
CompositeKeyWritable{location='Arkansas', topic='Hypertension'}	22
CompositeKeyWritable{location='Arizona', topic='Hypertension'}	22
CompositeKeyWritable{location='Alaska', topic='Hypertension'}	22
CompositeKeyWritable{location='Alabama', topic='Hypertension'}	22
CompositeKeyWritable{location='Wyoming', topic='Hypertension'}	22
CompositeKeyWritable{location='Wisconsin', topic='Hypertension'}	22
CompositeKeyWritable{location='West Virginia', topic='Hypertension'}	22
CompositeKeyWritable{location='Washington', topic='Hypertension'}	22
CompositeKeyWritable{location='Virginia', topic='Hypertension'}	22
CompositeKeyWritable{location='Vermont', topic='Hypertension'}	22
CompositeKeyWritable{location='Utah', topic='Hypertension'}	22
CompositeKeyWritable{location='Texas', topic='Hypertension'}	22
CompositeKeyWritable{location='Tennessee', topic='Hypertension'}	22
CompositeKeyWritable{location='South Dakota', topic='Hypertension'}	22
CompositeKeyWritable{location='South Carolina', topic='Hypertension'}	22
CompositeKeyWritable{location='Rhode Island', topic='Hypertension'}	22
CompositeKeyWritable{location='Pennsylvania', topic='Hypertension'}	22
CompositeKeyWritable{location='Oregon', topic='Hypertension'}	22
CompositeKeyWritable{location='Oklahoma', topic='Hypertension'}	22
CompositeKeyWritable{location='Ohio', topic='Hypertension'}	22
CompositeKeyWritable{location='North Dakota', topic='Hypertension'}	22
CompositeKeyWritable{location='North Carolina', topic='Hypertension'}	22
CompositeKeyWritable{location='New York', topic='Hypertension'}	22
CompositeKeyWritable{location='New Mexico', topic='Hypertension'}	22
CompositeKeyWritable{location='New Jersey', topic='Hypertension'}	22
CompositeKeyWritable{location='New Hampshire', topic='Hypertension'}	22
CompositeKeyWritable{location='Nevada', topic='Hypertension'}	22
CompositeKeyWritable{location='Nebraska', topic='Hypertension'}	22
CompositeKeyWritable{location='Montana', topic='Hypertension'}	22
CompositeKeyWritable{location='Missouri', topic='Hypertension'}	22
CompositeKeyWritable{location='Mississippi', topic='Hypertension'}	22
CompositeKeyWritable{location='Minnesota', topic='Hypertension'}	22
CompositeKeyWritable{location='Michigan', topic='Hypertension'}	22
CompositeKeyWritable{location='Massachusetts', topic='Hypertension'}	22
CompositeKeyWritable{location='Maryland', topic='Hypertension'}	22
CompositeKeyWritable{location='Maine', topic='Hypertension'}	22
CompositeKeyWritable{location='Louisiana', topic='Hypertension'}	22
CompositeKeyWritable{location='Kentucky', topic='Hypertension'}	22
CompositeKeyWritable{location='Kansas', topic='Hypertension'}	22
CompositeKeyWritable{location='Iowa', topic='Hypertension'}	22
CompositeKeyWritable{location='Indiana', topic='Hypertension'}	22
CompositeKeyWritable{location='Illinois', topic='Hypertension'}	21
CompositeKeyWritable{location='Idaho', topic='Hypertension'}	5
CompositeKeyWritable{location='Illinois', topic='Hypertension'}	1
CompositeKeyWritable{location='Idaho', topic='Hypertension'}	17
CompositeKeyWritable{location='Hawaii', topic='Hypertension'}	22
CompositeKeyWritable{location='Georgia', topic='Hypertension'}	22
CompositeKeyWritable{location='Florida', topic='Hypertension'}	22
CompositeKeyWritable{location='Washington DC', topic='Hypertension'}	22
CompositeKeyWritable{location='Delaware', topic='Hypertension'}	22
CompositeKeyWritable{location='Connecticut', topic='Hypertension'}	22
CompositeKeyWritable{location='Colorado', topic='Hypertension'}	22
CompositeKeyWritable{location='California', topic='Hypertension'}	22
CompositeKeyWritable{location='Arkansas', topic='Hypertension'}	22
CompositeKeyWritable{location='Arizona', topic='Hypertension'}	22
CompositeKeyWritable{location='Alaska', topic='Hypertension'}	22
CompositeKeyWritable{location='Alabama', topic='Hypertension'}	22
CompositeKeyWritable{location='Wyoming', topic='Hypertension'}	22
CompositeKeyWritable{location='Wisconsin', topic='Hypertension'}	22
CompositeKeyWritable{location='West Virginia', topic='Hypertension'}	22
CompositeKeyWritable{location='Washington', topic='Hypertension'}	22
CompositeKeyWritable{location='Virginia', topic='Hypertension'}	22
CompositeKeyWritable{location='Vermont', topic='Hypertension'}	22
CompositeKeyWritable{location='Utah', topic='Hypertension'}	22
CompositeKeyWritable{location='Texas', topic='Hypertension'}	22
CompositeKeyWritable{location='Tennessee', topic='Hypertension'}	22
CompositeKeyWritable{location='South Dakota', topic='Hypertension'}	22
CompositeKeyWritable{location='South Carolina', topic='Hypertension'}	22
CompositeKeyWritable{location='Rhode Island', topic='Hypertension'}	22
CompositeKeyWritable{location='Pennsylvania', topic='Hypertension'}	22
CompositeKeyWritable{location='Oregon', topic='Hypertension'}	22
CompositeKeyWritable{location='Oklahoma', topic='Hypertension'}	22
CompositeKeyWritable{location='Ohio', topic='Hypertension'}	22
CompositeKeyWritable{location='North Dakota', topic='Hypertension'}	22
CompositeKeyWritable{location='North Carolina', topic='Hypertension'}	22
CompositeKeyWritable{location='New York', topic='Hypertension'}	22
CompositeKeyWritable{location='New Mexico', topic='Hypertension'}	22
CompositeKeyWritable{location='New Jersey', topic='Hypertension'}	21
CompositeKeyWritable{location='New Hampshire', topic='Hypertension'}	22
CompositeKeyWritable{location='Nevada', topic='Hypertension'}	8
CompositeKeyWritable{location='New Jersey', topic='Hypertension'}	1
CompositeKeyWritable{location='Nevada', topic='Hypertension'}	14
CompositeKeyWritable{location='Nebraska', topic='Hypertension'}	21
CompositeKeyWritable{location='Montana', topic='Hypertension'}	6
CompositeKeyWritable{location='Nebraska', topic='Hypertension'}	1
CompositeKeyWritable{location='Montana', topic='Hypertension'}	16
CompositeKeyWritable{location='Missouri', topic='Hypertension'}	22
CompositeKeyWritable{location='Mississippi', topic='Hypertension'}	22
CompositeKeyWritable{location='Minnesota', topic='Hypertension'}	22
CompositeKeyWritable{location='Michigan', topic='Hypertension'}	22
CompositeKeyWritable{location='Massachusetts', topic='Hypertension'}	22
CompositeKeyWritable{location='Maryland', topic='Hypertension'}	22
CompositeKeyWritable{location='Maine', topic='Hypertension'}	22
CompositeKeyWritable{location='Louisiana', topic='Hypertension'}	22
CompositeKeyWritable{location='Kentucky', topic='Hypertension'}	22
CompositeKeyWritable{location='Kansas', topic='Hypertension'}	22
CompositeKeyWritable{location='Iowa', topic='Hypertension'}	22
CompositeKeyWritable{location='Indiana', topic='Hypertension'}	22
CompositeKeyWritable{location='Illinois', topic='Hypertension'}	22
CompositeKeyWritable{location='Idaho', topic='Hypertension'}	22
CompositeKeyWritable{location='Hawaii', topic='Hypertension'}	22
CompositeKeyWritable{location='Georgia', topic='Hypertension'}	22
CompositeKeyWritable{location='Florida', topic='Hypertension'}	22
CompositeKeyWritable{location='Washington DC', topic='Hypertension'}	22
CompositeKeyWritable{location='Delaware', topic='Hypertension'}	22
CompositeKeyWritable{location='Connecticut', topic='Hypertension'}	22
CompositeKeyWritable{location='Colorado', topic='Hypertension'}	22
CompositeKeyWritable{location='California', topic='Hypertension'}	22
CompositeKeyWritable{location='Arkansas', topic='Hypertension'}	22
CompositeKeyWritable{location='Arizona', topic='Hypertension'}	22
CompositeKeyWritable{location='Alaska', topic='Hypertension'}	22
CompositeKeyWritable{location='Alabama', topic='Hypertension'}	22
CompositeKeyWritable{location='Wyoming', topic='Hypertension'}	22
CompositeKeyWritable{location='Wisconsin', topic='Hypertension'}	22
CompositeKeyWritable{location='West Virginia', topic='Hypertension'}	22
CompositeKeyWritable{location='Washington', topic='Hypertension'}	22
CompositeKeyWritable{location='Virginia', topic='Hypertension'}	22
CompositeKeyWritable{location='Vermont', topic='Hypertension'}	22
CompositeKeyWritable{location='Utah', topic='Hypertension'}	22
CompositeKeyWritable{location='Texas', topic='Hypertension'}	22
CompositeKeyWritable{location='Tennessee', topic='Hypertension'}	22
CompositeKeyWritable{location='South Dakota', topic='Hypertension'}	22
CompositeKeyWritable{location='South Carolina', topic='Hypertension'}	22
CompositeKeyWritable{location='Rhode Island', topic='Hypertension'}	22
CompositeKeyWritable{location='Pennsylvania', topic='Hypertension'}	22
CompositeKeyWritable{location='Oregon', topic='Hypertension'}	22
CompositeKeyWritable{location='Oklahoma', topic='Hypertension'}	22
CompositeKeyWritable{location='Ohio', topic='Hypertension'}	22
CompositeKeyWritable{location='North Dakota', topic='Hypertension'}	22
CompositeKeyWritable{location='North Carolina', topic='Hypertension'}	22
CompositeKeyWritable{location='New York', topic='Hypertension'}	22
CompositeKeyWritable{location='New Mexico', topic='Hypertension'}	22
CompositeKeyWritable{location='New Jersey', topic='Hypertension'}	22
CompositeKeyWritable{location='New Hampshire', topic='Hypertension'}	22
CompositeKeyWritable{location='Nevada', topic='Hypertension'}	22
CompositeKeyWritable{location='Nebraska', topic='Hypertension'}	22
CompositeKeyWritable{location='Montana', topic='Hypertension'}	22
CompositeKeyWritable{location='Missouri', topic='Hypertension'}	22
CompositeKeyWritable{location='Mississippi', topic='Hypertension'}	22
CompositeKeyWritable{location='Minnesota', topic='Hypertension'}	22
CompositeKeyWritable{location='Michigan', topic='Hypertension'}	22
CompositeKeyWritable{location='Massachusetts', topic='Hypertension'}	22
CompositeKeyWritable{location='Maryland', topic='Hypertension'}	22
CompositeKeyWritable{location='Maine', topic='Hypertension'}	22
CompositeKeyWritable{location='Louisiana', topic='Hypertension'}	22
CompositeKeyWritable{location='Kentucky', topic='Hypertension'}	22
CompositeKeyWritable{location='Kansas', topic='Hypertension'}	22
CompositeKeyWritable{location='Iowa', topic='Hypertension'}	22
CompositeKeyWritable{location='Indiana', topic='Hypertension'}	22
CompositeKeyWritable{location='Illinois', topic='Hypertension'}	22
CompositeKeyWritable{location='Idaho', topic='Hypertension'}	22
CompositeKeyWritable{location='Hawaii', topic='Hypertension'}	22
CompositeKeyWritable{location='Georgia', topic='Hypertension'}	22
CompositeKeyWritable{location='Florida', topic='Hypertension'}	22
CompositeKeyWritable{location='Washington DC', topic='Hypertension'}	22
CompositeKeyWritable{location='Delaware', topic='Hypertension'}	22
CompositeKeyWritable{location='Connecticut', topic='Hypertension'}	22
CompositeKeyWritable{location='Colorado', topic='Hypertension'}	22
CompositeKeyWritable{location='California', topic='Hypertension'}	22
CompositeKeyWritable{location='Arkansas', topic='Hypertension'}	22
CompositeKeyWritable{location='Arizona', topic='Hypertension'}	22
CompositeKeyWritable{location='Alaska', topic='Hypertension'}	22
CompositeKeyWritable{location='Alabama', topic='Hypertension'}	22
CompositeKeyWritable{location='Vermont', topic='Diabetes'}	11
CompositeKeyWritable{location='Utah', topic='Diabetes'}	18
CompositeKeyWritable{location='South Dakota', topic='Diabetes'}	1
CompositeKeyWritable{location='Utah', topic='Diabetes'}	4
CompositeKeyWritable{location='Texas', topic='Diabetes'}	21
CompositeKeyWritable{location='Tennessee', topic='Diabetes'}	21
CompositeKeyWritable{location='South Dakota', topic='Diabetes'}	3
CompositeKeyWritable{location='South Carolina', topic='Diabetes'}	1
CompositeKeyWritable{location='South Dakota', topic='Diabetes'}	18
CompositeKeyWritable{location='South Carolina', topic='Diabetes'}	21
CompositeKeyWritable{location='Rhode Island', topic='Diabetes'}	21
CompositeKeyWritable{location='Pennsylvania', topic='Diabetes'}	20
CompositeKeyWritable{location='Oregon', topic='Diabetes'}	16
CompositeKeyWritable{location='Indiana', topic='Diabetes'}	1
CompositeKeyWritable{location='Oregon', topic='Diabetes'}	4
CompositeKeyWritable{location='Rhode Island', topic='Diabetes'}	1
CompositeKeyWritable{location='Oregon', topic='Diabetes'}	1
CompositeKeyWritable{location='Oklahoma', topic='Diabetes'}	13
CompositeKeyWritable{location='Iowa', topic='Diabetes'}	1
CompositeKeyWritable{location='Oklahoma', topic='Diabetes'}	8
CompositeKeyWritable{location='Ohio', topic='Diabetes'}	20
CompositeKeyWritable{location='North Dakota', topic='Diabetes'}	6
CompositeKeyWritable{location='Pennsylvania', topic='Diabetes'}	1
CompositeKeyWritable{location='North Dakota', topic='Diabetes'}	15
CompositeKeyWritable{location='North Carolina', topic='Diabetes'}	21
CompositeKeyWritable{location='New York', topic='Diabetes'}	4
CompositeKeyWritable{location='Kansas', topic='Diabetes'}	1
CompositeKeyWritable{location='New York', topic='Diabetes'}	17
CompositeKeyWritable{location='New Mexico', topic='Diabetes'}	22
CompositeKeyWritable{location='New Jersey', topic='Diabetes'}	20
CompositeKeyWritable{location='New Hampshire', topic='Diabetes'}	21
CompositeKeyWritable{location='Nevada', topic='Diabetes'}	21
CompositeKeyWritable{location='Nebraska', topic='Diabetes'}	9
CompositeKeyWritable{location='Kentucky', topic='Diabetes'}	1
CompositeKeyWritable{location='Nebraska', topic='Diabetes'}	11
CompositeKeyWritable{location='Montana', topic='Diabetes'}	21
CompositeKeyWritable{location='Missouri', topic='Diabetes'}	21
CompositeKeyWritable{location='Mississippi', topic='Diabetes'}	21
CompositeKeyWritable{location='Minnesota', topic='Diabetes'}	21
CompositeKeyWritable{location='Michigan', topic='Diabetes'}	2
CompositeKeyWritable{location='West Virginia', topic='Diabetes'}	1
CompositeKeyWritable{location='Michigan', topic='Diabetes'}	20
CompositeKeyWritable{location='Massachusetts', topic='Diabetes'}	14
CompositeKeyWritable{location='Pennsylvania', topic='Diabetes'}	1
CompositeKeyWritable{location='Massachusetts', topic='Diabetes'}	7
CompositeKeyWritable{location='Maryland', topic='Diabetes'}	21
CompositeKeyWritable{location='Maine', topic='Diabetes'}	21
CompositeKeyWritable{location='Louisiana', topic='Diabetes'}	21
CompositeKeyWritable{location='Kentucky', topic='Diabetes'}	21
CompositeKeyWritable{location='Kansas', topic='Diabetes'}	21
CompositeKeyWritable{location='Iowa', topic='Diabetes'}	21
CompositeKeyWritable{location='Indiana', topic='Diabetes'}	14
CompositeKeyWritable{location='Louisiana', topic='Diabetes'}	1
CompositeKeyWritable{location='Indiana', topic='Diabetes'}	3
CompositeKeyWritable{location='West Virginia', topic='Diabetes'}	1
CompositeKeyWritable{location='Indiana', topic='Diabetes'}	4
CompositeKeyWritable{location='Illinois', topic='Diabetes'}	22
CompositeKeyWritable{location='Idaho', topic='Diabetes'}	21
CompositeKeyWritable{location='Hawaii', topic='Diabetes'}	3
CompositeKeyWritable{location='Oregon', topic='Diabetes'}	1
CompositeKeyWritable{location='Hawaii', topic='Diabetes'}	16
CompositeKeyWritable{location='Oklahoma', topic='Diabetes'}	1
CompositeKeyWritable{location='Hawaii', topic='Diabetes'}	2
CompositeKeyWritable{location='Georgia', topic='Diabetes'}	13
CompositeKeyWritable{location='Maine', topic='Diabetes'}	1
CompositeKeyWritable{location='Georgia', topic='Diabetes'}	8
CompositeKeyWritable{location='Florida', topic='Diabetes'}	9
CompositeKeyWritable{location='Ohio', topic='Diabetes'}	1
CompositeKeyWritable{location='Florida', topic='Diabetes'}	12
CompositeKeyWritable{location='Washington DC', topic='Diabetes'}	20
CompositeKeyWritable{location='Delaware', topic='Diabetes'}	2
CompositeKeyWritable{location='West Virginia', topic='Diabetes'}	1
CompositeKeyWritable{location='Delaware', topic='Diabetes'}	19
CompositeKeyWritable{location='Connecticut', topic='Diabetes'}	21
CompositeKeyWritable{location='Colorado', topic='Diabetes'}	22
CompositeKeyWritable{location='California', topic='Diabetes'}	4
CompositeKeyWritable{location='West Virginia', topic='Diabetes'}	1
CompositeKeyWritable{location='California', topic='Diabetes'}	17
CompositeKeyWritable{location='Arkansas', topic='Diabetes'}	21
CompositeKeyWritable{location='Arizona', topic='Diabetes'}	22
CompositeKeyWritable{location='Alaska', topic='Diabetes'}	7
CompositeKeyWritable{location='West Virginia', topic='Diabetes'}	1
CompositeKeyWritable{location='Alaska', topic='Diabetes'}	15
CompositeKeyWritable{location='Alabama', topic='Diabetes'}	1
CompositeKeyWritable{location='Washington', topic='Diabetes'}	1
CompositeKeyWritable{location='Alabama', topic='Diabetes'}	19
CompositeKeyWritable{location='Washington', topic='Diabetes'}	2
CompositeKeyWritable{location='Maryland', topic='Diabetes'}	1
CompositeKeyWritable{location='Washington', topic='Diabetes'}	1
CompositeKeyWritable{location='Massachusetts', topic='Diabetes'}	1
CompositeKeyWritable{location='Washington', topic='Diabetes'}	2
CompositeKeyWritable{location='Minnesota', topic='Diabetes'}	1
CompositeKeyWritable{location='Washington', topic='Diabetes'}	1
CompositeKeyWritable{location='Mississippi', topic='Diabetes'}	1
CompositeKeyWritable{location='Washington', topic='Diabetes'}	1
CompositeKeyWritable{location='Missouri', topic='Diabetes'}	1
CompositeKeyWritable{location='Washington', topic='Diabetes'}	1
CompositeKeyWritable{location='Montana', topic='Diabetes'}	1
CompositeKeyWritable{location='Washington', topic='Diabetes'}	1
CompositeKeyWritable{location='Nebraska', topic='Diabetes'}	1
CompositeKeyWritable{location='Washington', topic='Diabetes'}	1
CompositeKeyWritable{location='Nebraska', topic='Diabetes'}	1
CompositeKeyWritable{location='Washington', topic='Diabetes'}	2
CompositeKeyWritable{location='Nevada', topic='Diabetes'}	1
CompositeKeyWritable{location='New Hampshire', topic='Diabetes'}	1
CompositeKeyWritable{location='New Jersey', topic='Diabetes'}	1
CompositeKeyWritable{location='Washington', topic='Diabetes'}	1
CompositeKeyWritable{location='New Jersey', topic='Diabetes'}	1
CompositeKeyWritable{location='Washington', topic='Diabetes'}	2
CompositeKeyWritable{location='New York', topic='Diabetes'}	1
CompositeKeyWritable{location='North Carolina', topic='Diabetes'}	1
CompositeKeyWritable{location='Washington', topic='Diabetes'}	3
CompositeKeyWritable{location='North Dakota', topic='Diabetes'}	1
CompositeKeyWritable{location='Washington', topic='Diabetes'}	1
CompositeKeyWritable{location='Ohio', topic='Diabetes'}	1
CompositeKeyWritable{location='Washington', topic='Diabetes'}	1
CompositeKeyWritable{location='Arizona', topic='Diabetes'}	1
CompositeKeyWritable{location='Arkansas', topic='Diabetes'}	1
CompositeKeyWritable{location='Wisconsin', topic='Diabetes'}	1
CompositeKeyWritable{location='Delaware', topic='Diabetes'}	1
CompositeKeyWritable{location='Arizona', topic='Diabetes'}	1
CompositeKeyWritable{location='New York', topic='Diabetes'}	1
CompositeKeyWritable{location='California', topic='Diabetes'}	1
CompositeKeyWritable{location='Delaware', topic='Diabetes'}	1
CompositeKeyWritable{location='Missouri', topic='Diabetes'}	1
CompositeKeyWritable{location='Connecticut', topic='Diabetes'}	1
CompositeKeyWritable{location='Maine', topic='Diabetes'}	1
CompositeKeyWritable{location='Maryland', topic='Diabetes'}	2
CompositeKeyWritable{location='Florida', topic='Diabetes'}	1
CompositeKeyWritable{location='Washington', topic='Diabetes'}	1
CompositeKeyWritable{location='Pennsylvania', topic='Diabetes'}	1
CompositeKeyWritable{location='Tennessee', topic='Diabetes'}	1
CompositeKeyWritable{location='Montana', topic='Diabetes'}	1
CompositeKeyWritable{location='Washington DC', topic='Diabetes'}	1
CompositeKeyWritable{location='Rhode Island', topic='Diabetes'}	1
CompositeKeyWritable{location='Utah', topic='Diabetes'}	2
CompositeKeyWritable{location='Wyoming', topic='Diabetes'}	1
CompositeKeyWritable{location='Wisconsin', topic='Diabetes'}	1
CompositeKeyWritable{location='South Carolina', topic='Diabetes'}	1
CompositeKeyWritable{location='Georgia', topic='Diabetes'}	1
CompositeKeyWritable{location='California', topic='Diabetes'}	1
CompositeKeyWritable{location='Washington DC', topic='Diabetes'}	1
CompositeKeyWritable{location='Massachusetts', topic='Diabetes'}	1
CompositeKeyWritable{location='Mississippi', topic='Diabetes'}	1
CompositeKeyWritable{location='Arkansas', topic='Diabetes'}	1
CompositeKeyWritable{location='Nebraska', topic='Diabetes'}	1
CompositeKeyWritable{location='Nevada', topic='Diabetes'}	1
CompositeKeyWritable{location='New Jersey', topic='Diabetes'}	1
CompositeKeyWritable{location='New Hampshire', topic='Diabetes'}	1
CompositeKeyWritable{location='New Jersey', topic='Diabetes'}	1
CompositeKeyWritable{location='North Dakota', topic='Diabetes'}	1
CompositeKeyWritable{location='Alabama', topic='Diabetes'}	2
CompositeKeyWritable{location='New Jersey', topic='Diabetes'}	1
CompositeKeyWritable{location='New York', topic='Diabetes'}	1
CompositeKeyWritable{location='North Dakota', topic='Diabetes'}	1
CompositeKeyWritable{location='Alabama', topic='Diabetes'}	1
CompositeKeyWritable{location='Nebraska', topic='Diabetes'}	1
CompositeKeyWritable{location='Ohio', topic='Diabetes'}	1
CompositeKeyWritable{location='South Dakota', topic='Diabetes'}	1
CompositeKeyWritable{location='Virginia', topic='Diabetes'}	2
CompositeKeyWritable{location='Texas', topic='Diabetes'}	2
CompositeKeyWritable{location='Tennessee', topic='Diabetes'}	1
CompositeKeyWritable{location='Missouri', topic='Diabetes'}	1
CompositeKeyWritable{location='Washington', topic='Diabetes'}	1
CompositeKeyWritable{location='Virginia', topic='Diabetes'}	13
CompositeKeyWritable{location='Wyoming', topic='Diabetes'}	1
CompositeKeyWritable{location='Virginia', topic='Diabetes'}	8
CompositeKeyWritable{location='Wyoming', topic='Diabetes'}	1
CompositeKeyWritable{location='Virginia', topic='Diabetes'}	1
CompositeKeyWritable{location='Vermont', topic='Diabetes'}	22
CompositeKeyWritable{location='Utah', topic='Diabetes'}	22
CompositeKeyWritable{location='Texas', topic='Diabetes'}	2
CompositeKeyWritable{location='Wyoming', topic='Diabetes'}	1
CompositeKeyWritable{location='Texas', topic='Diabetes'}	20
CompositeKeyWritable{location='Tennessee', topic='Diabetes'}	8
CompositeKeyWritable{location='Wyoming', topic='Diabetes'}	1
CompositeKeyWritable{location='Tennessee', topic='Diabetes'}	14
CompositeKeyWritable{location='South Dakota', topic='Diabetes'}	22
CompositeKeyWritable{location='South Carolina', topic='Diabetes'}	22
CompositeKeyWritable{location='Rhode Island', topic='Diabetes'}	8
CompositeKeyWritable{location='New Jersey', topic='Diabetes'}	1
CompositeKeyWritable{location='Rhode Island', topic='Diabetes'}	14
CompositeKeyWritable{location='Pennsylvania', topic='Diabetes'}	21
CompositeKeyWritable{location='Oregon', topic='Diabetes'}	2
CompositeKeyWritable{location='New Hampshire', topic='Diabetes'}	1
CompositeKeyWritable{location='Oregon', topic='Diabetes'}	10
CompositeKeyWritable{location='Wyoming', topic='Diabetes'}	1
CompositeKeyWritable{location='Oregon', topic='Diabetes'}	10
CompositeKeyWritable{location='Oklahoma', topic='Diabetes'}	22
CompositeKeyWritable{location='Ohio', topic='Diabetes'}	11
CompositeKeyWritable{location='Wyoming', topic='Diabetes'}	1
CompositeKeyWritable{location='Ohio', topic='Diabetes'}	11
CompositeKeyWritable{location='North Dakota', topic='Diabetes'}	22
CompositeKeyWritable{location='North Carolina', topic='Diabetes'}	6
CompositeKeyWritable{location='Pennsylvania', topic='Diabetes'}	1
CompositeKeyWritable{location='North Carolina', topic='Diabetes'}	16
CompositeKeyWritable{location='Wyoming', topic='Diabetes'}	1
CompositeKeyWritable{location='New York', topic='Diabetes'}	22
CompositeKeyWritable{location='New Mexico', topic='Diabetes'}	6
CompositeKeyWritable{location='Wyoming', topic='Diabetes'}	1
CompositeKeyWritable{location='New Mexico', topic='Diabetes'}	16
CompositeKeyWritable{location='New Jersey', topic='Diabetes'}	21
